Status,Server,Name,Model,Processor,Proc. Count,Memory,Serial Number,iLO,iLO FW,ROM Version,Appliance Name
OK,"SBICDCENCL15, bay 13",sccppblresx296.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,393216,SGH505WANF,"1. 172.16.41.94, 2. fe80:0:0:0:fe15:b4ff:fe92:5b6a",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL42, bay 13",SCCPTBLRESX346.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH708YNTK,"1. 172.16.66.81, 2. fe80:0:0:0:7210:6fff:febf:6ec4",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL54, bay 13",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,262144,SGH703VS0J,"1. 172.16.34.137, 2. fe80:0:0:0:7210:6fff:febb:cc5e",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL48, bay 13",SCCPUBLRAPP585,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VRP0,"1. 172.16.66.175, 2. fe80:0:0:0:7210:6fff:febe:2e28",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL24, bay 13",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz,2,262144,SGH914SLHV,1. 172.16.67.172,2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 13",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH736X9X1,1. 172.16.42.93,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL21, bay 13",sccppblresx247.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V56P,"1. 172.16.41.238, 2. fe80:0:0:0:7210:6fff:fe4a:b9a2",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL49, bay 13",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH609V0F0,1. 172.16.66.223,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 13",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,262144,SGH821W9PD,"1. 172.16.67.88, 2. fe80:0:0:0:d267:26ff:fed5:8ae0",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Warning,"SBICDCENCL27, bay 13",SCCPPBLRDPM10,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2,163840,SGH504W34Y,"1. 172.16.67.72, 2. fe80:0:0:0:fe15:b4ff:fe92:5e26",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 13",sccppblrapp515,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH742X93H,"1. 172.16.40.74, 2. fe80:0:0:0:9af2:b3ff:feee:eac4",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 13",sccppblrapp576,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,32768,SGH010TPG4,"1. 172.16.40.218, 2. fe80:0:0:0:9640:c9ff:feee:5bba",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL04, bay 13",sccppblrdbo022,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5CH,"1. 172.16.40.122, 2. fe80:0:0:0:7210:6fff:fe48:3aa2",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL25, bay 13",sccppblresx245.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH951XZGL,"1. 172.16.42.22, 2. fe80:0:0:0:9640:c9ff:fe1d:47ca",2.55 Oct 01 2021,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL18, bay 13",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,2,262144,SGH010TK3W,"1. 172.16.41.166, 2. fe80:0:0:0:9640:c9ff:feee:65ec",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 13",sccppblrweb554,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS1J,"1. 172.16.40.170, 2. fe80:0:0:0:7210:6fff:febb:cda4",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 13",sccppblresx334.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH930SG15,"1. 172.16.40.194, 2. fe80:0:0:0:af1:eaff:fe92:edd8",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL08, bay 14",sccppblrapp383,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH015YK2G,"1. 172.16.40.219, 2. fe80:0:0:0:9640:c9ff:feee:7ae2",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 14",sccpublrapp556,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS1D,"1. 172.16.67.89, 2. fe80:0:0:0:7210:6fff:febe:122c",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL54, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VS0R,"1. 172.16.34.138, 2. fe80:0:0:0:7210:6fff:feae:5b9c",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL33, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,262144,SGH831YFHZ,1. 172.16.67.197,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL42, bay 14",sccpublrweb574.sbic.sbicard.com,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VRP4,"1. 172.16.66.82, 2. fe80:0:0:0:7210:6fff:febe:3be8",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL10, bay 14",sccppblrdbo393,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5CS,"1. 172.16.41.23, 2. fe80:0:0:0:7210:6fff:fe48:375c",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL25, bay 14",SCCPPBLRADS02,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5D0,"1. 172.16.42.23, 2. fe80:0:0:0:7210:6fff:fe4a:8c8e",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL18, bay 14",sccppblresx309.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,327680,SGH821W9BK,"1. 172.16.41.167, 2. fe80:0:0:0:d267:26ff:fece:ec0c",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL07, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS19,"1. 172.16.40.195, 2. fe80:0:0:0:7210:6fff:febb:cdac",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL51, bay 14",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,393216,SGH930SG17,"1. 172.16.34.205, 2. fe80:0:0:0:af1:eaff:fe92:eca8",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL26, bay 14",sccppblresx220.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,393216,SGH038VMNH,"1. 172.16.42.47, 2. fe80:0:0:0:b67a:f1ff:fe3e:9924",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL27, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5ES,"1. 172.16.67.73, 2. fe80:0:0:0:7210:6fff:fe48:36c8",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL49, bay 14",SCCPTBLRESX400.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH808VB5D,1. 172.16.66.224,2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL04, bay 14",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,65536,SGH010TPG6,"1. 172.16.40.123, 2. fe80:0:0:0:9640:c9ff:feee:5eb8",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS1T,"1. 172.16.40.75, 2. fe80:0:0:0:7210:6fff:febb:cf16",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL46, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V598,"1. 172.16.66.160, 2. fe80:0:0:0:7210:6fff:fe48:351a",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 14",sccppblresx99.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH703VKB5,1. 172.16.42.94,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Warning,"SBICDCENCL21, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,32768,SGH831YFJ1,"1. 172.16.41.239, 2. fe80:0:0:0:ba83:3ff:fe4a:6f7a",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
Warning,"SBICDCENCL09, bay 14",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VRNM,"1. 172.16.40.243, 2. fe80:0:0:0:7210:6fff:febe:3cb0",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Critical,"SBICDCENCL15, bay 14",sccppblresx294.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,393216,SGH505WANL,1. fe80:0:0:0:fe15:b4ff:fe92:5c04,2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
Critical,"SBICDCENCL06, bay 14",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,65536,SGH930SWMT,"1. 172.16.40.171, 2. fe80:0:0:0:af1:eaff:fe92:e8e8",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL48, bay 14",SCCPTBLRESX397.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH930SG13,"1. 172.16.66.176, 2. fe80:0:0:0:af1:eaff:fe8d:d868",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL49, bay 15",SCCPTBLRESX401.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH742X94W,1. 172.16.66.225,2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL48, bay 15",sccptblresx314.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,327680,SGH821W9BH,"1. 172.16.66.177, 2. fe80:0:0:0:d267:26ff:fed2:a136",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL33, bay 15",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH742X939,1. 172.16.67.198,2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 15",sccppblrdbo028,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V52Y,"1. 172.16.40.220, 2. fe80:0:0:0:7210:6fff:fe4b:7348",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL25, bay 15",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH703VKBB,"1. 172.16.42.24, 2. fe80:0:0:0:7210:6fff:febb:ce0e",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL26, bay 15",sccppblrapp800,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,262144,SGH015YK05,"1. 172.16.42.48, 2. fe80:0:0:0:9640:c9ff:fe20:56f8",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 15",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH821W9BP,"1. 172.16.67.90, 2. fe80:0:0:0:d267:26ff:fed2:8cbc",2.79 Nov 16 2021,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL21, bay 15",sccppblresx263.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,393216,SGH905YT9N,"1. 172.16.41.240, 2. fe80:0:0:0:af1:eaff:fe8f:9750",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL46, bay 15",sccpublrdbo961,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5EP,"1. 172.16.66.161, 2. fe80:0:0:0:7210:6fff:fe4a:7f68",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL42, bay 15",sccpublrweb628,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2,98304,SGH610V8FA,"1. 172.16.66.83, 2. fe80:0:0:0:7210:6fff:fe4a:7dce",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL04, bay 15",sccppblrdbo032,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V53W,"1. 172.16.40.124, 2. fe80:0:0:0:9af2:b3ff:feeb:4208",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL10, bay 15",sccppblrdbo359,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5EC,"1. 172.16.41.24, 2. fe80:0:0:0:7210:6fff:fe4a:7edc",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 15",sccppblrdbo031,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V541,"1. 172.16.40.76, 2. fe80:0:0:0:7210:6fff:fe48:39fc",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 15",sccppblresx329.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2,393216,SGH929S3CS,"1. 172.16.40.197, 2. fe80:0:0:0:af1:eaff:fef0:dd2e",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL24, bay 15",SCCPPBLRAPP1090,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,32768,SGH930SWMY,1. 172.16.67.174,2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 15",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2,262144,SGH046VP7W,"1. 172.16.40.172, 2. fe80:0:0:0:b67a:f1ff:fe9f:c256",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 15",SCCPPBLRESX227.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3DC,1. 172.16.42.95,3.04 Apr 17 2024,I41 v3.20 (05/27/2024),DC-C7000-1
OK,"SBICDCENCL08, bay 16",sccppblrdbo350,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V54B,"1. 172.16.40.221, 2. fe80:0:0:0:7210:6fff:fe4a:b79a",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL26, bay 16",sccppblrapp736,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,32768,SGH010TPG2,"1. 172.16.42.49, 2. fe80:0:0:0:9640:c9ff:feee:6774",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL19, bay 16",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V54D,"1. 172.16.66.116, 2. fe80:0:0:0:7210:6fff:fe4a:7e32",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL54, bay 16",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VS0T,"1. 172.16.34.140, 2. fe80:0:0:0:7210:6fff:febb:c210",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL09, bay 16",SCCPPBLRDPM05,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5E2,"1. 172.16.40.245, 2. fe80:0:0:0:7210:6fff:fe4a:7ecc",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL42, bay 16",sccpublrweb629,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2,98304,SGH703VRYW,"1. 172.16.66.84, 2. fe80:0:0:0:7210:6fff:fe4c:a0de",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL43, bay 16",SCCPPBLRDPM07,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH736X9XT,1. 172.16.42.96,2.82 Feb 06 2023,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL49, bay 16",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH739TFXA,1. 172.16.66.226,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL24, bay 16",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,2,262144,SGH929S3C0,1. 172.16.67.175,2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL46, bay 16",sccptblresx313.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH703VKAY,"1. 172.16.66.162, 2. fe80:0:0:0:ba83:3ff:fe4a:88d4",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL18, bay 16",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5FH,"1. 172.16.41.169, 2. fe80:0:0:0:7210:6fff:fe4a:7e36",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 16",sccppblrdbo065,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH703VJTW,"1. 172.16.40.173, 2. fe80:0:0:0:7210:6fff:febb:cf0c",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL25, bay 16",sccppblresx248.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH703VKB9,"1. 172.16.42.25, 2. fe80:0:0:0:7210:6fff:febb:c34a",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL48, bay 16",sccptblresx348.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH703VKB1,"1. 172.16.66.178, 2. fe80:0:0:0:7210:6fff:febb:cdb2",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL15, bay 16",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5DK,"1. 172.16.41.97, 2. fe80:0:0:0:7210:6fff:fe4a:7f8a",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 16",sccppblrapp366,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH708YNXF,"1. 172.16.40.77, 2. fe80:0:0:0:7210:6fff:febf:f772",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL10, bay 16",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,2,196608,SGH010TK42,"1. 172.16.41.25, 2. fe80:0:0:0:9640:c9ff:feee:6578",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 16",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH736X887,"1. 172.16.67.91, 2. fe80:0:0:0:9af2:b3ff:feeb:2400",2.79 Nov 16 2021,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL04, bay 16",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2,262144,SGH038VMN7,"1. 172.16.40.125, 2. fe80:0:0:0:b67a:f1ff:fe3e:9a4e",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
Warning,"SBICDCENCL58, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH248WZQT,"1. fe80:0:0:0:5eed:8cff:fe39:9b4a, 2. 172.16.35.132",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL71, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH311WK8X,"1. fe80:0:0:0:5eed:8cff:fea8:1058, 2. 172.16.42.185",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL68, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249SX4Y,"1. fe80:0:0:0:5eed:8cff:fe39:8dd2, 2. 172.16.42.155",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL75, bay 1",SCCPPBLRDBS801,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVV5,"1. fe80:0:0:0:5eed:8cff:fe33:c156, 2. 172.16.66.252",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL73, bay 1",SCCPTBLRESX515.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVXJ,"1. fe80:0:0:0:5eed:8cff:fe33:d128, 2. 172.16.42.215",2.99 Nov 15 2023,I44 v1.90 (10/19/2023),DC-Synergy-2
OK,"SBICDCENCL61, bay 1",SCCPPBLRESX383.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH243TBC1,"1. fe80:0:0:0:5eed:8cff:fe34:3d5a, 2. 172.16.35.158",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL62, bay 1",SCCPPBLRESX393,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH247WC2T,"1. fe80:0:0:0:5eed:8cff:fe38:7c34, 2. 172.16.35.185",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL60, bay 1",SCCPPBLRESX390.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH247WC33,"1. fe80:0:0:0:5eed:8cff:fe38:c84, 2. 172.16.35.165",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL69, bay 1",SCCPPBLRESX421.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRCX,"1. fe80:0:0:0:5eed:8cff:fe39:4fdc, 2. 172.16.42.156",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
